Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,16779,2023-11-14,0.0252987029,-0.060852313,-0.070234782,21,100
Market-Adjusted Model,16780,2023-11-14,0.1066666371,0.0107018019,0.0111331524,21,100
Market-Adjusted Model,16781,2023-11-14,0.3518519058,0.2287007438,0.256318421,21,100
Market-Adjusted Model,16784,2023-11-14,0.0225796119,-0.065416696,-0.072953873,21,100
Market-Adjusted Model,16785,2023-11-14,0.0496289132,-0.043318156,-0.045904571,21,100
Market-Adjusted Model,16786,2023-11-14,0.1817261885,0.0952182499,0.0861927038,21,100
Market-Adjusted Model,16787,2023-11-14,0.1921624382,0.1125442444,0.0966289535,21,100
Market-Adjusted Model,16788,2023-11-14,-0.353428456,-0.433739519,-0.448961941,21,100
Market-Adjusted Model,16792,2023-11-14,0.4324324506,0.2994798355,0.3368989658,21,100
Market-Adjusted Model,16793,2023-11-14,0.0344086048,-0.046992888,-0.06112488,21,100
Market-Adjusted Model,16795,2023-11-14,-0.01694913,-0.020095282,-0.112482615,21,100
Market-Adjusted Model,16797,2023-11-14,0.0806916569,-0.013520639,-0.014841828,21,100
Market-Adjusted Model,16798,2023-11-14,0.0587011365,-0.034245859,-0.036832348,21,100
Market-Adjusted Model,16799,2023-11-14,0.0942812343,-0.00098482,-0.00125225,21,100
Market-Adjusted Model,16800,2023-11-14,0.0916675922,-0.002388932,-0.003865893,21,100
Market-Adjusted Model,16801,2023-11-14,0.0856427736,-0.007343479,-0.009890711,21,100
Market-Adjusted Model,16802,2023-11-14,0.8236294983,0.7557072926,0.7280960136,21,100
Market-Adjusted Model,16805,2023-11-14,0.4798177119,0.3204652677,0.3842842272,21,100
Market-Adjusted Model,16807,2023-11-14,0.0530786845,-0.039961723,-0.0424548,21,100
Market-Adjusted Model,16809,2023-11-14,0.0904594603,0.0044023921,-0.005074024,21,100
Market-Adjusted Model,16813,2023-11-14,0.0140104989,-0.070082723,-0.081522986,21,100
Market-Adjusted Model,16816,2023-11-14,0.1431428825,0.0465489804,0.0476093977,21,100
Market-Adjusted Model,16818,2023-11-14,0.2330826545,0.1665144137,0.1375491698,21,100
Market-Adjusted Model,16819,2023-11-14,-0.099406471,-0.193605038,-0.194939956,21,100
Market-Adjusted Model,16820,2023-11-14,0.1132075717,0.076817582,0.017674087,21,100
Market-Adjusted Model,16822,2023-11-14,0.0924126805,-0.002565075,-0.003120804,21,100
Market-Adjusted Model,16823,2023-11-14,0.059022862,-0.033439029,-0.036510623,21,100
Market-Adjusted Model,16824,2023-11-14,-0.174855495,-0.267666023,-0.270388979,21,100
Market-Adjusted Model,16827,2023-11-14,-0.060688929,-0.1476378,-0.156222413,21,100
Market-Adjusted Model,16828,2023-11-14,0.3212479261,0.2036292193,0.2257144414,21,100
Market-Adjusted Model,16829,2023-11-14,0.4797570451,0.3573645174,0.3842235603,21,100
Market-Adjusted Model,16831,2023-11-14,0.0852539548,-0.007968727,-0.01027953,21,100
Market-Adjusted Model,16832,2023-11-14,0.0241937124,-0.068038145,-0.071339772,21,100
Market-Adjusted Model,16833,2023-11-14,0.0640054269,-0.029580885,-0.031528058,21,100
Market-Adjusted Model,16836,2023-11-14,0.2317220557,0.1344654341,0.136188571,21,100
Market-Adjusted Model,16837,2023-11-14,1.2749161296,1.0731335777,1.1793826449,21,100
Market-Adjusted Model,16843,2023-11-14,0.0415810867,-0.051114364,-0.053952398,21,100
Market-Adjusted Model,16849,2023-11-14,0.0382942278,-0.042562034,-0.057239257,21,100
Market-Adjusted Model,16851,2023-11-14,-0.014954002,-0.102347881,-0.110487487,21,100
Market-Adjusted Model,16853,2023-11-14,0.1035936727,0.0109651798,0.008060188,21,100
Market-Adjusted Model,16857,2023-11-14,0.0240000093,-0.066664363,-0.071533475,21,100
Market-Adjusted Model,16859,2023-11-14,0.0770656402,-0.017347404,-0.018467845,21,100
Market-Adjusted Model,16860,2023-11-14,0.0501978415,-0.042827844,-0.045335643,21,100
Market-Adjusted Model,16861,2023-11-14,0.0253421186,-0.066511737,-0.070191366,21,100
Market-Adjusted Model,16866,2023-11-14,-0.237262454,-0.350473026,-0.332795938,21,100
Market-Adjusted Model,16868,2023-11-14,0.058620719,-0.034525744,-0.036912766,21,100
Market-Adjusted Model,16874,2023-11-14,0.0313764652,-0.056134809,-0.06415702,21,100
Market-Adjusted Model,16877,2023-11-14,0.1050075368,0.0293965971,0.0094740521,21,100
Market-Adjusted Model,16880,2023-11-14,0.3149606073,0.2142957777,0.2194271226,21,100
Market-Adjusted Model,16883,2023-11-14,-0.14543833,-0.226228834,-0.240971815,21,100
Market-Adjusted Model,16887,2023-11-14,-0.365384578,-0.514432643,-0.460918063,21,100
Market-Adjusted Model,16894,2023-11-14,0.1757812667,0.15423178,0.080247782,21,100
Market-Adjusted Model,16895,2023-11-14,0.0677233082,-0.018525124,-0.027810177,21,100
Market-Adjusted Model,16903,2023-11-14,-0.027397307,-0.090955385,-0.122930792,21,100
Market-Adjusted Model,16905,2023-11-14,-0.060016605,-0.149997866,-0.15555009,21,100
Market-Adjusted Model,16920,2023-11-14,0.2186009553,0.1141989466,0.1230674706,21,100
Market-Adjusted Model,16921,2023-11-14,0.4024390077,0.2620801411,0.306905523,21,100
Market-Adjusted Model,16922,2023-11-14,0.2070707502,0.1223145414,0.1115372655,21,100
Market-Adjusted Model,16923,2023-11-14,0.4499017484,0.2940753659,0.3543682636,21,100
Market-Adjusted Model,16924,2023-11-14,0.039396421,-0.049132953,-0.056137064,21,100
Market-Adjusted Model,16927,2023-11-14,1.31666655,0.8537623231,1.2211330653,21,100
Market-Adjusted Model,16928,2023-11-14,-0.137062844,-0.216967882,-0.232596329,21,100
Market-Adjusted Model,16929,2023-11-14,-0.079999981,-0.156148803,-0.175533466,21,100
Market-Adjusted Model,16931,2023-11-14,0.094488188,0.0069071124,-0.001045297,21,100
Market-Adjusted Model,16932,2023-11-14,0.8944099741,0.5992809284,0.7988764894,21,100
Market-Adjusted Model,16933,2023-11-14,-0.362614443,-0.484468771,-0.458147928,21,100
Market-Adjusted Model,16937,2023-11-14,0.7061611768,0.5661161177,0.6106276921,21,100
Market-Adjusted Model,16938,2023-11-14,0.0673493971,-0.012720147,-0.028184088,21,100
Market-Adjusted Model,16940,2023-11-14,0.0082228379,-0.070608588,-0.087310647,21,100
Market-Adjusted Model,16948,2023-11-14,0.0751199451,-0.01920271,-0.02041354,21,100
Market-Adjusted Model,16949,2023-11-14,0.0559438413,-0.037424428,-0.039589643,21,100
Market-Adjusted Model,16952,2023-11-14,0.0516470487,-0.041357703,-0.043886436,21,100
Market-Adjusted Model,16953,2023-11-14,0.0564744396,-0.036686544,-0.039059045,21,100
Market-Adjusted Model,16954,2023-11-14,0.0313430791,-0.061048101,-0.064190406,21,100
Market-Adjusted Model,16955,2023-11-14,0.0280746059,-0.063718015,-0.067458879,21,100
Market-Adjusted Model,16958,2023-11-14,0.0764429556,-0.017662825,-0.019090529,21,100
Market-Adjusted Model,16959,2023-11-14,0.0813959885,-0.01295901,-0.014137496,21,100
Market-Adjusted Model,16960,2023-11-14,0.0727402646,-0.020797805,-0.02279322,21,100
Market-Adjusted Model,16961,2023-11-14,0.0595369298,-0.028748828,-0.035996555,21,100
Market-Adjusted Model,16962,2023-11-14,0.1806414812,0.104290436,0.0851079965,21,100
Market-Adjusted Model,16963,2023-11-14,0.2507836837,0.1448492736,0.155250199,21,100
Market-Adjusted Model,16964,2023-11-14,0.5277777372,0.3909164455,0.4322442525,21,100
Market-Adjusted Model,16965,2023-11-14,0.3387303296,0.2163543531,0.2431968449,21,100
Market-Adjusted Model,16967,2023-11-14,0.2847100522,0.1652925397,0.1891765674,21,100
Market-Adjusted Model,16968,2023-11-14,0.250401497,0.142993729,0.1548680123,21,100
Market-Adjusted Model,16971,2023-11-14,0.2156611507,0.1175132771,0.120127666,21,100
Market-Adjusted Model,16974,2023-11-14,-0.119850257,-0.172052043,-0.215383742,21,100
Market-Adjusted Model,16975,2023-11-14,0.0789661149,0.0011572316,-0.01656737,21,100
Market-Adjusted Model,16976,2023-11-14,0.1014353572,0.0106669219,0.0059018725,21,100
Market-Adjusted Model,16981,2023-11-14,0.0109118835,-0.077896074,-0.084621601,21,100
Market-Adjusted Model,16982,2023-11-14,0.1676514588,0.0671387629,0.0721179741,21,100
Market-Adjusted Model,16987,2023-11-14,-0.30751708,-0.430388116,-0.403050565,21,100
Market-Adjusted Model,16989,2023-11-14,0.3038558076,0.1899355476,0.2083223229,21,100
Market-Adjusted Model,16990,2023-11-14,-0.076923007,-0.166674941,-0.172456492,21,100
Market-Adjusted Model,16991,2023-11-14,0.1381867369,0.039671855,0.0426532522,21,100
Market-Adjusted Model,16992,2023-11-14,0.0504201108,-0.031247013,-0.045113374,21,100
Market-Adjusted Model,16995,2023-11-14,0.1832460936,0.0823852209,0.0877126088,21,100
Market-Adjusted Model,16998,2023-11-14,-0.181184665,-0.227313528,-0.27671815,21,100
Market-Adjusted Model,16999,2023-11-14,-0.053208089,-0.135789905,-0.148741574,21,100
Market-Adjusted Model,17000,2023-11-14,0.4238031407,0.2823867563,0.328269656,21,100
Market-Adjusted Model,17001,2023-11-14,0.0883844444,-0.00666183,-0.00714904,21,100
Market-Adjusted Model,17003,2023-11-14,0.066479811,-0.027235602,-0.029053674,21,100
Market-Adjusted Model,17004,2023-11-14,0.0554406501,-0.03681092,-0.040092835,21,100
Market-Adjusted Model,17005,2023-11-14,-0.016321139,-0.106238976,-0.111854623,21,100
Market-Adjusted Model,17008,2023-11-14,0.0723362165,-0.021503242,-0.023197268,21,100
Market-Adjusted Model,17009,2023-11-14,0.1047861152,0.0087800902,0.0092526305,21,100
Market-Adjusted Model,17010,2023-11-14,0.0439276976,-0.048908905,-0.051605787,21,100
Market-Adjusted Model,17011,2023-11-14,0.0670331256,-0.026865106,-0.028500359,21,100
Market-Adjusted Model,17012,2023-11-14,-0.045950019,-0.134393507,-0.141483503,21,100
Market-Adjusted Model,17015,2023-11-14,0.0871096417,-0.005959672,-0.008423843,21,100
Market-Adjusted Model,17016,2023-11-14,0.1084584021,0.0120505482,0.0129249174,21,100
Market-Adjusted Model,17018,2023-11-14,0.0509387067,-0.042005246,-0.044594778,21,100
Market-Adjusted Model,17019,2023-11-14,-0.126373636,-0.218108342,-0.22190712,21,100
Market-Adjusted Model,17020,2023-11-14,0.0972986347,0.0015813771,0.0017651499,21,100
Market-Adjusted Model,17023,2023-11-14,-0.113630849,-0.169915829,-0.209164334,21,100
Market-Adjusted Model,17030,2023-11-14,0.0621063075,-0.031326737,-0.033427177,21,100
Market-Adjusted Model,17031,2023-11-14,0.0135320002,-0.076998966,-0.082001485,21,100
Market-Adjusted Model,17032,2023-11-14,0.0192982762,-0.039083277,-0.076235209,21,100
Market-Adjusted Model,17033,2023-11-14,0.0710383154,-0.017293555,-0.024495169,21,100
Market-Adjusted Model,17034,2023-11-14,0.2007007459,0.1016064513,0.1051672612,21,100
Market-Adjusted Model,17036,2023-11-14,0.1165947765,0.022634575,0.0210612918,21,100
Market-Adjusted Model,17038,2023-11-14,0.1886792067,0.1097315431,0.093145722,21,100
Market-Adjusted Model,17039,2023-11-14,0.0103749129,-0.07169168,-0.085158572,21,100
Market-Adjusted Model,17041,2023-11-14,0.3048781055,0.2513124808,0.2093446208,21,100
Market-Adjusted Model,17043,2023-11-14,-0.120622544,-0.184161615,-0.216156029,21,100
Market-Adjusted Model,17044,2023-11-14,0.1359223154,0.0485788814,0.0403888307,21,100
Market-Adjusted Model,17045,2023-11-14,0.3036690238,0.1961012725,0.2081355391,21,100
Market-Adjusted Model,17051,2023-11-14,0.0841683536,0.0060825518,-0.011365131,21,100
Market-Adjusted Model,17052,2023-11-14,0.0663689202,-0.026765942,-0.029164565,21,100
Market-Adjusted Model,17053,2023-11-14,0.0694316289,-0.023678244,-0.026101856,21,100
Market-Adjusted Model,17055,2023-11-14,0.1397692195,0.0404039116,0.0442357348,21,100
Market-Adjusted Model,17058,2023-11-14,0.1644657712,0.0742211806,0.0689322865,21,100
Market-Adjusted Model,17059,2023-11-14,0.0695904645,-0.023489967,-0.02594302,21,100
Market-Adjusted Model,17060,2023-11-14,0.1215640053,0.0237835424,0.0260305205,21,100
Market-Adjusted Model,17061,2023-11-14,0.0982363004,0.0025505478,0.0027028157,21,100
Market-Adjusted Model,17062,2023-11-14,0.0615518031,-0.031615043,-0.033981682,21,100
Market-Adjusted Model,17063,2023-11-14,0.1154079897,0.0183068291,0.019874505,21,100
Market-Adjusted Model,17066,2023-11-14,0.1338481913,0.0378886849,0.0383147066,21,100
Market-Adjusted Model,17067,2023-11-14,0.1236531588,0.0272308048,0.028119674,21,100
Market-Adjusted Model,17068,2023-11-14,0.0720156635,-0.02127977,-0.023517821,21,100
Market-Adjusted Model,17069,2023-11-14,0.0040393346,-0.03803586,-0.038557923,8,100
Market-Adjusted Model,17070,2023-11-14,0.0032952632,-0.08610985,-0.092238221,21,100
Market-Adjusted Model,17071,2023-11-14,0.1350854008,0.0358108997,0.039551916,21,100
Market-Adjusted Model,17073,2023-11-14,-0.016555279,-0.023065279,-0.023065279,1,100
Market-Adjusted Model,17074,2023-11-14,0.0010255392,-0.041052183,-0.041571719,8,100
Market-Adjusted Model,17075,2023-11-14,0.0036058521,-0.086222267,-0.091927633,21,100
Market-Adjusted Model,17076,2023-11-14,0.0914464255,-0.003108224,-0.004087059,21,100
Market-Adjusted Model,17077,2023-11-14,0.1430390526,0.0437161783,0.0475055679,21,100
Market-Adjusted Model,17078,2023-11-14,0.0765997588,-0.016857025,-0.018933726,21,100
Market-Adjusted Model,17081,2023-11-14,0.1943868387,0.0935901685,0.0988533539,21,100
Market-Adjusted Model,17082,2023-11-14,0.015608676,-0.076266994,-0.079924809,21,100
Market-Adjusted Model,17083,2023-11-14,0.0861547273,-0.008303789,-0.009378757,21,100
Market-Adjusted Model,17084,2023-11-14,0.0871509813,-0.007806851,-0.008382503,21,100
Market-Adjusted Model,17085,2023-11-14,0.0916310836,-0.003589519,-0.003902401,21,100
Market-Adjusted Model,17088,2023-11-14,-2.716842E-9,-0.089036391,-0.095533487,21,100
Market-Adjusted Model,17089,2023-11-14,0.1034999864,0.0085308849,0.0079665017,21,100
Market-Adjusted Model,17090,2023-11-14,-0.21296296,-0.164728482,-0.308496445,21,100
Market-Adjusted Model,17091,2023-11-14,-0.308620516,-0.355265239,-0.404154001,21,100
Market-Adjusted Model,17092,2023-11-14,0.0988074905,0.0176597031,0.0032740057,21,100
Market-Adjusted Model,17093,2023-11-14,0.1896287285,0.0952417923,0.0940952438,21,100
Market-Adjusted Model,17094,2023-11-14,-0.051172761,-0.138672473,-0.146706245,21,100
Market-Adjusted Model,17095,2023-11-14,-0.071531813,-0.163341762,-0.167065297,21,100
Market-Adjusted Model,17096,2023-11-14,0.0728300896,-0.020027684,-0.022703395,21,100
Market-Adjusted Model,17103,2023-11-14,0.1093543973,0.0271815073,0.0138209126,21,100
Market-Adjusted Model,17104,2023-11-14,0.0498851919,-0.034774632,-0.045648293,21,100
Market-Adjusted Model,17105,2023-11-14,0.0166552979,-0.029470001,-0.078878187,21,100
Market-Adjusted Model,17106,2023-11-14,0.1483350462,0.0746074954,0.0528015614,21,100
Market-Adjusted Model,17107,2023-11-14,-0.353293368,-0.433393979,-0.448826853,21,100
Market-Adjusted Model,17108,2023-11-14,0.1017964541,0.0122277189,0.0062629694,21,100
Market-Adjusted Model,17109,2023-11-14,2.6621765E-8,0.1453744821,-0.095533458,21,100
Market-Adjusted Model,17110,2023-11-14,0.0284463098,-0.031238086,-0.067087175,21,100
Market-Adjusted Model,17112,2023-11-14,0.0573947497,-0.035911345,-0.038138735,21,100
Market-Adjusted Model,17113,2023-11-14,-0.273863645,-0.386632116,-0.36939713,21,100
Market-Adjusted Model,17115,2023-11-14,-0.264705916,-0.363301134,-0.360239401,21,100
Market-Adjusted Model,17116,2023-11-14,0.1937715939,0.0958986541,0.0982381092,21,100
Market-Adjusted Model,17117,2023-11-14,0.3181073724,0.1923365537,0.2225738876,21,100
Market-Adjusted Model,17120,2023-11-14,-0.130724652,-0.214977831,-0.226258137,21,99
Market-Adjusted Model,17121,2023-11-14,0.05263157,-0.038373536,-0.042901915,21,100
Market-Adjusted Model,17122,2023-11-14,0.0680933704,-0.009874247,-0.027440114,21,100
Market-Adjusted Model,17123,2023-11-14,0.0962546654,0.0022950492,0.0007211807,21,100
Market-Adjusted Model,17124,2023-11-14,0.0632635381,-0.030306516,-0.032269947,21,100
Market-Adjusted Model,17125,2023-11-14,-0.000543499,-0.05031892,-0.096076984,21,100
Market-Adjusted Model,17126,2023-11-14,0.4940198182,0.3357468399,0.3984863335,21,100
Market-Adjusted Model,17130,2023-11-14,0.0398818292,-0.04156261,-0.055651656,21,100
Market-Adjusted Model,17131,2023-11-14,0.0325443477,-0.049936832,-0.062989137,21,100
Market-Adjusted Model,17132,2023-11-14,0.093726577,-0.00128537,-0.001806908,21,100
Market-Adjusted Model,17133,2023-11-14,0.1059056692,0.02572988,0.0103721845,21,100
Market-Adjusted Model,17134,2023-11-14,0.0296969346,-0.038087965,-0.06583655,21,100
Market-Adjusted Model,17135,2023-11-14,-0.066071434,-0.054305547,-0.161604919,21,100
Market-Adjusted Model,17137,2023-11-14,0.1162661175,0.0228030173,0.0207326328,21,100
Market-Adjusted Model,17138,2023-11-14,0.0761374159,-0.01806199,-0.019396069,21,100
Market-Adjusted Model,17139,2023-11-14,-0.652970296,-0.916345778,-0.748164271,20,100
Market-Adjusted Model,17140,2023-11-14,0.0242424739,-0.057881952,-0.071291011,21,100
Market-Adjusted Model,17141,2023-11-14,-0.457540404,-0.643908609,-0.553073889,21,100
Market-Adjusted Model,17142,2023-11-14,0.1040828793,0.0080010078,0.0085493945,21,100
Market-Adjusted Model,17144,2023-11-14,-0.034551929,-0.126377277,-0.130085414,21,100
Market-Adjusted Model,17146,2023-11-14,0.9841270118,0.7020240394,0.888593527,21,100
Market-Adjusted Model,17147,2023-11-14,-0.095555526,-0.167704793,-0.191089011,21,100
Market-Adjusted Model,17148,2023-11-14,0.0733831029,-0.013472531,-0.022150382,21,100
Market-Adjusted Model,17150,2023-11-14,-0.04278077,-0.124425738,-0.138314255,21,100
Market-Adjusted Model,17151,2023-11-14,0.0270407558,-0.059161142,-0.068492729,21,100
Market-Adjusted Model,17155,2023-11-14,0.1672338569,0.0755529588,0.0717003722,21,100
Market-Adjusted Model,17157,2023-11-14,-0.01326679,-0.097838671,-0.108800275,21,100
Market-Adjusted Model,17178,2023-11-14,0.0146862183,-0.018063167,-0.080847266,21,100
Market-Adjusted Model,17183,2023-11-14,0.0504962179,-0.042023524,-0.045037267,21,100
Market-Adjusted Model,17184,2023-11-14,0.0480251409,-0.044873419,-0.047508344,21,100
Market-Adjusted Model,17190,2023-11-14,0.0147849076,-0.077303342,-0.080748577,21,100
Market-Adjusted Model,17191,2023-11-14,0.1271767707,0.0292657412,0.031643286,21,100
Market-Adjusted Model,17192,2023-11-14,0.1025850324,0.0094033987,0.0070515476,21,100
Market-Adjusted Model,17193,2023-11-14,0.1271152391,0.0305316283,0.0315817544,21,100
Market-Adjusted Model,17200,2023-11-14,0.0035293812,-0.08349466,-0.092004104,21,100
Market-Adjusted Model,17205,2023-11-14,0.1822692479,0.0785155117,0.0867357631,21,100
Market-Adjusted Model,17213,2023-11-14,0.1346482781,0.0354152771,0.0391147933,21,100
Market-Adjusted Model,17214,2023-11-14,0.1447069743,0.0443847158,0.0491734896,21,100
Market-Adjusted Model,17221,2023-11-14,0.0035897295,-0.083898604,-0.091943755,21,100
Market-Adjusted Model,17222,2023-11-14,0.3795918623,0.2531983499,0.2840583776,21,100
Market-Adjusted Model,17223,2023-11-14,0.0246045492,-0.047726675,-0.070928936,21,100
Market-Adjusted Model,17226,2023-11-14,0.0892925868,-0.001066269,-0.006240898,21,100
Market-Adjusted Model,17227,2023-11-14,0.1271728585,0.0308213252,0.0316393737,21,100
Market-Adjusted Model,17228,2023-11-14,0.0437471919,-0.049008216,-0.051786293,21,100
Market-Adjusted Model,17229,2023-11-14,0.071720124,-0.022079869,-0.023813361,21,100
Market-Adjusted Model,17230,2023-11-14,0.1862505909,0.0826484261,0.0907171062,21,100
Market-Adjusted Model,17235,2023-11-14,0.0531952419,-0.039860193,-0.042338243,21,100
Market-Adjusted Model,17236,2023-11-14,0.049157532,-0.04376037,-0.046375953,21,100
Market-Adjusted Model,17237,2023-11-14,0.039501985,-0.05307971,-0.0560315,21,100
Market-Adjusted Model,17238,2023-11-14,0.102051743,0.0058803171,0.0065182583,21,100
Market-Adjusted Model,17243,2023-11-14,0.073026033,-0.020699268,-0.022507452,21,100
Market-Adjusted Model,17244,2023-11-14,0.0821122619,-0.012160775,-0.013421223,21,100
